trade_date,open,high,low,close,pct_chg,rsi_14,macd_dif,macd_dea,macd_hist,bb_mid,bb_upper,bb_lower,bb_width,bb_pct_b,tr,atr_14
20250815,44.64,45.82,44.62,45.64,1.7841,54.17147592330431,0.11138583980192607,-0.018512145224814213,0.12989798502674027,44.551,45.760642922518876,43.34135707748113,0.05430373830077324,0.9501328366111309,1.2000000000000028,0.9787825258544834
20250818,45.98,51.9,45.64,49.55,8.567,73.31790952002156,0.489342344169593,0.08305875265406723,0.40628359151552573,44.8095,47.29708899338296,42.32191100661704,0.11102953585212764,1.4528302329303262,6.259999999999998,1.356012345436306
20250819,49.6,49.64,48.24,48.42,-2.2805,64.88147220022697,0.6897431114756643,0.20439562441838666,0.4853474870572776,45.0345,47.93872089380268,42.13027910619732,0.128977601341313,1.0828585572165537,1.3999999999999986,1.359154320762284
20250820,48.18,49.49,47.33,49.45,2.1272,68.44559361044976,0.9210571814564759,0.34772793582600453,0.5733292456304713,45.256,48.73989666896136,41.77210333103864,0.15396396804672782,1.1019122262386654,2.1600000000000037,1.4163575835649784
20250821,49.5,49.89,48.51,48.76,-1.3953,63.77609088335307,1.036747040484677,0.4855317567577391,0.551215283726938,45.4375,49.2398933252624,41.6351066747376,0.1673680693375472,0.9368958857998619,1.3800000000000026,1.4137606133103373
20250822,48.76,51.88,48.68,51.15,4.9016,71.12443011130041,1.3062277329941239,0.649670952005016,0.6565567809891079,45.7295,50.27267279002242,41.186327209977584,0.19869768049169212,1.0965544621045824,3.200000000000003,1.5413491409310278
20250825,52.0,54.39,50.63,51.31,0.3128,71.54065263945469,1.5152370763221086,0.8227841768684346,0.6924528994536739,46.040499999999994,51.17860655786741,40.90239344213258,0.22319942476156504,1.0127861733357206,3.759999999999998,1.6998242022930972
20250826,50.74,52.01,50.21,50.94,-0.7211,69.06153205240362,1.6322075068346678,0.9846688428616813,0.6475386639729864,46.335,51.87196848464935,40.79803151535065,0.23899723684684795,0.9158412688068267,1.7999999999999972,1.7069796164150186
20250827,51.13,61.13,50.73,59.59,16.9808,83.4770705340994,2.3952788412039396,1.266790842530133,1.1284879986738066,47.0975,55.01427933253164,39.18072066746835,0.3361868180914761,1.2889887715239075,10.400000000000006,2.327909643813946
20250828,60.01,62.5,58.43,61.32,2.9032,84.98402547795327,3.1038358257815304,1.6341998391804127,1.4696359866011177,47.9915,57.85349224294972,38.129507757050284,0.4109891227800639,1.1757508864158996,4.07,2.4523446692558073
20250829,60.8,61.55,58.17,59.75,-2.5603,78.02887108611519,3.498359550726576,2.0070317814896455,1.4913277692369307,48.795,59.68587232502523,37.904127674974774,0.44639296341941703,1.0029441018616763,3.3799999999999955,2.5186057643089637
20250901,60.54,64.55,57.84,62.5,4.6025,80.9671383223926,3.986965209293473,2.403018467050411,1.5839467422430618,49.714,61.89706759400113,37.53093240599887,0.490126225771458,1.0247446877129596,6.709999999999994,2.817991066858323
20250902,63.43,63.51,58.51,58.91,-5.744,68.15347365845535,4.037958643107494,2.730006502261828,1.307952140845666,50.457499999999996,62.97510340480559,37.939896595194405,0.4961642334561004,0.8376245326942947,5.0,2.973848847797014
20250903,59.48,61.43,58.55,59.36,0.7639,68.819588567718,4.067791576801021,2.9975635171696666,1.0702280596313543,51.2025,63.97462570404788,38.43037429595212,0.49888680060730944,0.8193477808245591,2.8800000000000026,2.9671453586686565
20250904,59.75,60.3,53.36,54.16,-8.7601,54.60602015988253,3.629993543919298,3.1240495225195932,0.5059440213997046,51.6765,64.14523092981,39.20776907019,0.48256870839975624,0.5995891247465488,6.939999999999998,3.250920690192324
20250905,54.71,57.4,53.95,57.06,5.3545,59.615422696530025,3.4769609706482143,3.1946318121453174,0.28232915850289686,52.339,64.46886710561995,40.209132894380055,0.46351161105943745,0.6946022969127457,3.4499999999999957,3.2651406408928723
20250908,57.86,58.86,56.6,58.5,2.5237,61.86578115929965,3.432311963434138,3.2421678424030818,0.19014412103105638,53.062,64.84587304751713,41.27812695248286,0.4441548772197481,0.7307390778087937,2.259999999999998,3.1933448808290956
20250909,58.18,58.2,55.2,55.71,-4.7692,55.42194726683164,3.135651778711612,3.220864629664788,-0.08521285095317621,53.6125,64.79575690485562,42.42924309514438,0.4171884133310561,0.5937785842641822,3.299999999999997,3.2009631036270174
20250910,55.91,57.48,55.6,56.45,1.3283,56.70988473517581,2.926523123687275,3.161996328469286,-0.23547320478201073,54.168499999999995,64.73822142490052,43.59877857509948,0.390253428649511,0.6079262124461089,1.8799999999999955,3.1066085962250876
20250911,56.03,59.85,55.61,59.1,4.6944,61.0498086636413,2.9407212073726257,3.1177413042499538,-0.17702009687732811,54.881499999999996,64.7377310748075,45.02526892519249,0.35918227726310337,0.7140016791399341,4.240000000000002,3.1875651250661527
20250912,60.81,62.76,59.55,61.19,3.5364,64.10612833188345,3.085056216443796,3.1112042866887224,-0.02614807024492638,55.659000000000006,64.91133138187351,46.4066686181265,0.33246488014062425,0.7988976384285115,3.6599999999999966,3.221310473275713
20250915,62.21,62.37,58.74,59.86,-2.1736,60.834748756680426,3.0568849988620244,3.100340429123383,-0.043455430261358785,56.1745,65.15271691651529,47.19628308348471,0.3196545377890427,0.7052467674968167,3.6299999999999955,3.2505025823274476
20250916,60.0,61.15,59.38,59.72,-0.2339,60.48485266264317,2.98880914464425,3.078034172227557,-0.08922502758330664,56.7395,65.09528476266601,48.38371523733399,0.29453149085437874,0.678349495867641,1.769999999999996,3.1447523978754868
20250917,60.01,65.1,59.8,64.75,8.4226,67.67788183982532,3.3026664196058917,3.122960621703224,0.17970579790266772,57.50450000000001,65.85222418087719,49.15677581912283,0.2903329019773123,0.933980558233935,5.3799999999999955,3.3044129408843803
20250918,66.75,68.88,63.66,64.89,0.2162,67.8532818414129,3.5220968610190795,3.202787869566395,0.3193089914526843,58.311,66.22924450241351,50.39275549758649,0.27158664754209355,0.915432991365365,5.219999999999999,3.4412405879640673
20250919,65.87,67.13,63.8,63.99,-1.387,65.39640813729332,3.5820825702628127,3.2786468097056787,0.30343576055713406,58.952999999999996,66.5189873116469,51.387012688353096,0.2566786189556732,0.8328712957426038,3.3299999999999983,3.4332948316809198
20250922,64.01,67.8,64.0,66.89,4.532,69.25893138450215,3.8195974983567638,3.3868369474358957,0.43276055092086807,59.732000000000006,67.19744734091682,52.26655265908319,0.2499647539314544,0.9794086457999805,3.809999999999995,3.460202343703711
20250923,80.27,80.27,77.88,80.27,20.003,80.22594628851755,5.029506943463346,3.7153709466413862,1.31413599682196,61.1985,71.9703360087778,50.4266639912222,0.35202941277246347,1.3852483450573756,13.379999999999995,4.1687593191534456
20250924,87.02,96.32,86.22,96.32,19.995,86.46414076059645,7.200467255800824,4.412390208473274,2.7880770473275502,63.035000000000004,81.70926089568212,44.36073910431789,0.5925045100557504,1.3911999298375495,16.049999999999997,5.017419367785342
20250925,97.73,99.5,92.4,94.59,-1.7961,83.40967420231138,8.681299782494847,5.266172123277588,3.4151276592172586,64.6985,87.85480477861272,41.542195221387274,0.7158219983032906,1.1454289724932267,7.099999999999994,5.166175127229246
20250926,94.13,96.66,90.11,95.6,1.0678,83.77014812681512,9.823133815859165,6.177564461793904,3.6455693540652616,66.49100000000001,93.12641319371642,39.85558680628361,0.8011734879522461,1.0464341737125205,6.549999999999997,5.265019760998586
20250929,95.0,106.99,94.55,104.12,8.9121,86.4456257199764,11.285446704496636,7.19914091033445,4.086305794162185,68.572,99.75093044990483,37.39306955009518,0.9093778933064465,1.0700644551793552,12.439999999999998,5.777518349498687
20250930,104.0,107.66,98.01,99.62,-4.3219,79.03486048643295,11.943550002380746,8.14802272874371,3.7955272736370365,70.6075,104.21817501553639,36.99682498446361,0.9520426304722979,0.9315965089452847,9.649999999999991,6.054124181677351
20251009,101.2,102.59,95.0,95.54,-4.0956,72.93022263405356,11.99757908189244,8.917933999373457,3.079645082518983,72.4165,107.28213079882539,37.5508692011746,0.9629195224520763,0.8316088002741518,7.590000000000003,6.163829597271826
20251010,94.51,98.76,93.51,94.75,-0.8269,71.77421349373346,11.840165066331608,9.502380212765088,2.3377848535665198,74.446,109.54918811732065,39.34281188267934,0.9430510199962565,0.7892045009151403,5.25,6.098556054609554
20251013,92.01,95.51,90.96,92.26,-2.628,68.10967349689855,11.383271862500948,9.87855854271226,1.5047133197886868,76.206,111.1753656791198,41.23663432088019,0.9177588557100439,0.7295437690707934,4.550000000000011,5.9879449078517295
20251014,93.5,93.96,83.6,83.93,-9.0288,57.52787074958766,10.231081781294591,9.949063190428728,0.28201859086586367,77.4775,111.61869557074712,43.33630442925289,0.8813189783033039,0.5944972765618178,10.36,6.300234557290891
20251015,84.03,85.37,83.12,84.78,1.0127,58.24082454582106,9.279581497941521,9.815166851931286,-0.5355853539897648,78.93100000000001,111.68876359887841,46.17323640112161,0.8300354385191723,0.5892765463421358,2.25,6.010932088912971
20251016,84.0,87.45,83.44,85.0,0.2595,58.435302516577515,8.445903709013137,9.541314223347657,-1.0954105143345192,80.3585,111.52270271722034,49.19429728277968,0.7756292792229902,0.5744684541125008,4.010000000000005,5.868008368276331
20251017,85.0,85.51,82.44,82.83,-2.5529,55.68078471712651,7.523382322143178,9.137727843106761,-1.6143455209635835,81.545,111.14927840701412,51.940721592985874,0.7260844541544944,0.5217029441206638,3.0700000000000074,5.668150627685165
20251020,84.6,85.01,81.5,82.05,-0.9417,54.68298798817998,6.652650382890158,8.64071235106344,-1.988061968173282,82.588,110.68155271232177,54.494447287678206,0.6803301378486412,0.4904248493327078,3.510000000000005,5.51399701142194
20251021,82.4,85.27,81.02,84.87,3.4369,57.63859236221262,6.119596579966668,8.136489196844087,-2.016892616877419,83.8385,109.92914604412859,57.747853955871406,0.6224025010974336,0.5197676208986043,4.25,5.423711510606087
20251022,83.4,87.27,82.51,85.3,0.5067,58.08747508399197,5.666524836024152,7.6424963246801,-1.975971488655948,85.1175,108.74513710149628,61.48986289850374,0.555176951895821,0.5038620027727705,4.759999999999991,5.376303545562795
20251023,83.73,84.25,81.52,83.43,-2.1923,55.34105013087919,5.0978045256871525,7.133557964881511,-2.035753439194359,86.0515,107.78576628621273,64.31723371378727,0.5051455532143595,0.4396920060360408,3.780000000000001,5.262281863736881
20251024,84.8,88.8,84.03,88.62,6.2208,60.870701308713315,5.008148390515004,6.70847605000821,-1.7003276594932064,87.238,106.69320043587327,67.78279956412673,0.44602582443140065,0.5355174958118588,5.36999999999999,5.269976016327103
20251027,90.48,92.89,89.11,90.81,2.4712,62.95509229643549,5.055532918337221,6.377887423674013,-1.3223545053367918,88.579,104.88144263906496,72.27655736093503,0.3680882068902328,0.5684253289336514,4.269999999999996,5.198549158018024
20251028,89.14,91.5,87.47,88.15,-2.9292,58.854213902382554,4.82285090545335,6.0668801200298805,-1.2440292145765302,89.642,102.57273949934819,76.7112605006518,0.28849734497999135,0.4423080172609154,4.030000000000001,5.115081361016737
20251029,86.85,92.52,86.85,92.52,4.9575,63.106130323729026,4.9341929078326245,5.84034267759043,-0.9061497697578051,90.2545,102.49349910123387,78.01550089876612,0.27121083383618266,0.5925525029155205,5.670000000000002,5.154718406658399
20251030,92.3,93.78,88.0,88.0,-4.8854,56.59200489804896,4.6046267512029,5.593199492312924,-0.9885727411100236,89.8385,101.78669530305741,77.89030469694258,0.26599276041023434,0.4230636948355898,5.780000000000001,5.199381377611371
20251031,89.76,89.78,83.32,83.6,-5.0,51.06595330606319,3.9429481185020876,5.263149217550757,-1.3202010990486697,89.28900000000002,101.32311799842446,77.25488200157557,0.2695543235656004,0.2636303715509169,6.460000000000008,5.289425564924845
20251103,82.65,83.5,78.88,82.42,-1.4115,49.665311662687074,3.285473997514245,4.867614173543455,-1.5821401760292098,88.63,100.65305119343685,76.60694880656314,0.2713088388454667,0.24174608840599843,4.719999999999999,5.248752310287356
20251104,82.0,83.0,80.6,81.31,-1.3468,48.32263375717871,2.6443706377942533,4.422965466393615,-1.7785948285993616,87.48949999999999,97.59292808159701,77.38607191840298,0.23096321459368307,0.19418795531114344,2.4000000000000057,5.045270002409689
20251105,79.0,80.98,78.72,79.88,-1.7587,46.57570243078135,1.9978723287510292,3.937946838865098,-1.9400745101140688,86.5025,95.4654054998925,77.5395945001075,0.2072288199738158,0.13056064799079764,2.5900000000000034,4.86989357366614
20251106,81.01,84.17,79.91,83.26,4.2313,51.07762588534217,1.7382184133610252,3.4980011537642834,-1.7597827404032582,85.8885,93.92548768196163,77.85151231803836,0.1871493315627036,0.33647480225088294,4.290000000000006,4.828472604118559
20251107,82.02,84.46,81.6,82.94,-0.3843,50.642522386195296,1.4894500361938015,3.0962909302501873,-1.6068408940563859,85.298,92.31454501873985,78.28145498126015,0.16451839477455152,0.33196858327693773,2.8599999999999994,4.687867418110091
20251110,82.62,84.1,80.5,82.16,-0.9404,49.534873190702875,1.2153500251802427,2.7201027492361987,-1.504752724055956,84.79299999999999,91.15596503212166,78.43003496787833,0.15008231887353118,0.2930996016237693,3.5999999999999943,4.6101626025307985
20251111,83.3,84.44,79.59,79.76,-2.9211,46.1874385363889,0.795296170110575,2.335141433411074,-1.5398452633004989,84.5845,91.30987723849027,77.85912276150974,0.15902150484994926,0.14132123530642138,4.849999999999994,4.62729384520717
20251112,78.87,80.76,77.82,79.6,-0.2006,45.96443262249547,0.444367409926528,1.9569866287141648,-1.5126192187876368,84.3255,91.3911761176835,77.25982388231651,0.16758100735088424,0.16560171162011303,2.940000000000012,4.506772856263802
20251113,79.62,81.0,79.0,80.3,0.8794,47.166326306086106,0.22019966437005678,1.6096292358453432,-1.3894295714752865,84.09049999999999,91.36049442915899,76.820505570841,0.1729088167904579,0.2393051647469774,2.0,4.327717652244959
20251114,79.2,81.18,77.81,78.61,-2.1046,44.587776635359155,-0.09275454840916098,1.2691524789944424,-1.3619070274036034,83.87950000000001,91.51914259635247,76.23985740364755,0.18215756165338273,0.15512130092866347,3.3700000000000045,4.259309248513177
20251117,79.0,79.66,76.35,77.0,-2.0481,42.21976869202621,-0.46532261200076164,0.9222574607954016,-1.3875800727961631,83.627,91.80656013487295,75.44743986512704,0.19562007808179077,0.09490486708776279,3.3100000000000023,4.19150144504795
20251118,76.6,80.88,76.5,79.1,2.7273,46.23099736372515,-0.5843964782106923,0.6209266729941829,-1.2053231512048752,83.3385,91.72670666173664,74.95029333826335,0.20130447900398127,0.24735362569605032,4.3799999999999955,4.204965627544525
20251119,78.47,80.43,77.93,78.45,-0.8217,45.18537519378996,-0.7228800317573842,0.3521653320438695,-1.0750453638012538,82.99600000000001,91.59267237947353,74.39932762052649,0.20715871558806487,0.23559536764163536,2.5,4.083182368434202
20251120,79.4,79.92,77.26,77.35,-1.4022,43.39657834811195,-0.910889881040319,0.09955428942703182,-1.0104441704673508,82.692,91.62905231046584,73.75494768953415,0.2161527671471447,0.20113188250312777,2.6599999999999966,3.981526484974616
20251121,75.61,76.97,73.6,73.6,-4.8481,37.8896769989519,-1.3469558326888773,-0.18974773499615,-1.1572080976927273,81.941,91.27478572713146,72.60721427286855,0.22781722769142324,0.0531823718775554,3.75,3.9649888789050007
20251124,74.0,75.35,72.93,73.62,0.0272,37.93491283164516,-1.671657580189148,-0.48612970403474964,-1.1855278761543984,81.08149999999999,90.15236385081393,72.01063614918606,0.22374681896151247,0.08871061661175411,2.4199999999999875,3.8546325304117857
20251125,74.78,77.34,74.6,75.73,2.8661,42.678163135254295,-1.7386842190547327,-0.7366406070387462,-1.0020436120159864,80.4605,89.20538301808566,71.71561698191434,0.21737083458555836,0.22952754255164723,3.719999999999999,3.845015921096658
20251126,75.09,78.16,74.88,77.0,1.677,45.38372043100498,-1.6700733609687433,-0.9233271578247457,-0.7467462031439975,79.6845,86.56730313535138,72.80169686464862,0.1727513665857571,0.30498497870643,3.280000000000001,3.8046576410183257
20251127,77.6,78.8,75.79,75.91,-1.4156,43.48658053868371,-1.6842378070726625,-1.075509287674329,-0.6087285193983334,79.08,84.99025887757912,73.16974112242087,0.14947543949365516,0.23182223776816596,3.009999999999991,3.7478963809455874
20251128,76.23,77.5,75.4,77.11,1.5808,46.15517548022384,-1.5804152186119467,-1.1764904738618527,-0.403924744750094,78.7555,84.34120129885254,73.16979870114746,0.14184917367936312,0.352704261115965,2.0999999999999943,3.630189496592331
20251201,75.0,80.98,74.88,79.41,2.9828,50.93722886373835,-1.2975865214576885,-1.2007096833810198,-0.09687683807666869,78.605,83.94442131695963,73.26557868304037,0.135854495692631,0.5753827008783767,6.1000000000000085,3.8066045325500224
20251202,79.02,80.12,78.11,78.68,-0.9193,49.4365146153116,-1.1194433938130999,-1.184456425467436,0.06501303165433603,78.47349999999999,83.66753224864871,73.27946775135126,0.1323767194950837,0.5198785827767765,2.010000000000005,3.678275637367878
20251203,78.82,85.35,78.82,81.81,3.9781,55.49148418513348,-0.7174287679512332,-1.0910508939641954,0.3736221260129622,78.57000000000001,83.93390902234583,73.20609097765418,0.13653834853877617,0.8020185452905977,6.6699999999999875,3.8919702346987433
20251204,82.5,88.81,81.5,87.5,6.9551,63.94430157904723,0.059618916333150196,-0.8609169319047263,0.9205358482378765,78.78200000000001,85.11773231757806,72.44626768242196,0.1608421293589411,1.1880025514818946,7.310000000000002,4.136115217934548
20251205,86.0,87.02,84.08,85.63,-2.1371,59.91692782647129,0.5185637525521543,-0.5850207950133502,1.1035845475655046,78.9165,85.69812008667567,72.13487991332433,0.17186824267867107,0.9949775948958335,3.4200000000000017,4.084964130939223
20251208,85.0,88.22,84.69,87.82,2.5575,62.86658894751233,1.0469272139482229,-0.25863119322103567,1.3055584071692585,79.1995,86.90796411420608,71.49103588579392,0.1946594136126132,1.059158080798035,3.530000000000001,4.045323835872136
20251209,86.6,88.98,85.01,87.12,-0.7971,61.313466828852064,1.3931159405240834,0.07171823352798813,1.3213977069960952,79.56750000000001,88.01514789749213,71.11985210250789,0.21233915599942482,0.9470179209435404,3.969999999999999,4.039943561881269
20251210,86.1,90.5,86.1,90.0,3.3058,65.13037820246802,1.8782140489179966,0.4330173966059898,1.4451966523120068,80.0875,89.68168339411974,70.49331660588027,0.23959253052273422,1.016589041130658,4.400000000000006,4.06566187888975
20251211,90.6,91.05,88.53,89.18,-0.9111,63.217891954389756,2.1714594153358178,0.7807058003519555,1.3907536149838622,80.53150000000001,90.91347914657909,70.14952085342092,0.2578364775666437,0.9165149957390217,2.519999999999996,3.9552574589690535
20251212,90.04,95.0,88.24,93.5,4.8441,68.47061806398918,2.7210794669128973,1.168780533664144,1.5522989332487533,81.276,93.04317196271062,69.50882803728938,0.28956080424013536,1.0194111226867866,6.760000000000005,4.1555962118998355
20251215,93.03,93.4,87.3,88.8,-5.0267,58.65627152565205,2.745755239893086,1.4841754749099323,1.2615797649831535,81.866,93.896761239423,69.835238760577,0.2939134986300296,0.7881779407806017,6.200000000000003,4.3016250539069905
20251216,89.5,89.9,86.0,87.56,-1.3964,56.36094783502541,2.6348800735397475,1.7143163946358955,0.920563678903852,82.289,94.49464115481047,70.08335884518954,0.2966530436585805,0.7159247487757988,3.9000000000000057,4.272937550056492
20251217,87.38,90.39,86.18,89.98,2.7638,59.677277506707526,2.7110333754163207,1.9136597907919806,0.7973735846243402,82.8655,95.3767341117894,70.35426588821059,0.3019648493471808,0.7843244693701309,4.209999999999994,4.268442010766742
20251218,88.97,90.41,87.85,88.49,-1.6559,56.81443996729106,2.6209422771667192,2.0551162880669285,0.5658259890997908,83.4225,95.89378040740016,70.95121959259984,0.2989908096113197,0.7031667893936963,2.5600000000000023,4.146410438569117
20251219,89.0,89.99,86.8,87.25,-1.4013,54.47245165557253,2.421572416405155,2.1284075137345737,0.2931649026705814,84.105,95.8226473747934,72.3873526252066,0.27864330003670174,0.6341992935700306,3.1899999999999977,4.078095407242752
20251222,87.64,95.23,87.63,94.57,8.3897,63.92599178876234,2.821706315621526,2.267067274111964,0.5546390415095619,85.1525,96.67770867490054,73.62729132509946,0.27069572061655356,0.908560932198534,7.980000000000004,4.356802878153984
20251223,94.37,98.2,94.29,97.09,2.6647,66.5045677948008,3.3040709795019296,2.474468015189957,0.8296029643119724,86.22049999999999,98.01083583067091,74.43016416932906,0.2734926341338992,0.9609495503819542,3.9099999999999966,4.324888386857271
20251224,97.09,99.89,94.91,98.79,1.751,68.15811779886212,3.779951317533559,2.7355646756586776,1.0443866418748815,87.31,99.51077538519591,75.10922461480409,0.27948174058403186,0.9704619025250446,4.980000000000004,4.371682073510324
20251225,99.9,109.66,99.01,106.25,7.5514,74.18146538460392,4.704815385022343,3.1294148175314107,1.5754005674909322,88.827,102.44340495872542,75.21059504127457,0.3065825696854656,1.1397797382206711,10.86999999999999,4.835847639688157
20251226,107.52,108.12,104.09,105.03,-1.1482,71.78976159429784,5.278485917840939,3.5592290375933167,1.7192568802476225,90.223,104.45890685555376,75.98709314444623,0.31557156945687387,1.0200581933501287,4.030000000000001,4.778287093996146
20251229,106.72,108.85,105.0,106.01,0.9331,72.55522183352434,5.745965840501199,3.996576398174893,1.749389442326306,91.553,106.45424571973774,76.65175428026225,0.325521735382516,0.9850936717609688,3.8499999999999943,4.7119808729964205
20251230,106.64,112.0,104.68,105.7,-0.2924,71.89070054645192,6.02201460223786,4.401664038987487,1.6203505632503727,92.90400000000001,107.79127698405598,78.01672301594404,0.32048731990131685,0.9297629450202444,7.319999999999993,4.898267953496676
20251231,110.02,111.0,100.79,101.31,-4.1533,63.07984020245727,5.819465744883516,4.6852243801666935,1.1342413647168224,93.87899999999999,108.27849012986232,79.47950987013766,0.30676701136276124,0.7580299695677856,10.209999999999994,5.2776773853897705
20260105,102.02,106.96,102.0,106.0,4.6294,67.64245837814649,5.968585976359364,4.941896699405228,1.0266892769541363,94.804,109.80960615236862,79.79839384763139,0.31656061247138545,0.8730605710397352,5.6499999999999915,5.304271857861929
20260106,107.9,117.77,105.7,111.33,5.0283,71.89350862597536,6.442585177927512,5.242034395109685,1.2005507828178272,96.089,112.10001483354515,80.07798516645485,0.3332538549375089,0.9759535906514849,12.069999999999993,5.787538153728934
20260107,115.0,129.85,112.8,125.9,13.0872,79.73221028775218,7.902811501914783,5.774189816470705,2.1286216854440783,97.99300000000001,118.14034731918828,77.84565268081174,0.4111997248617405,1.1925725644641432,18.519999999999996,6.696999714176867
20260108,124.99,127.8,122.5,123.65,-1.7871,76.19802849170804,8.777315755729134,6.374815004322391,2.402500751406743,99.81949999999999,122.19321446586379,77.44578553413619,0.4482834409281513,1.0325557371432195,5.299999999999997,6.59721402030709
20260109,120.99,125.5,118.1,123.6,-0.0404,76.11728444012972,9.358453666771965,6.971542736812307,2.386910929959658,101.4995,125.64720007681896,77.35179992318103,0.4758190942185718,0.957610868316519,7.400000000000006,6.654555875999441
20260112,125.1,130.8,123.3,128.66,4.0939,78.58986986966647,10.11075882594487,7.599385954638819,2.511372871306051,103.47349999999999,129.64044959295032,77.30655040704966,0.5057710349596821,0.9812654969684647,7.500000000000014,6.714944741999482
20260113,127.38,128.89,122.0,122.81,-4.5469,69.61623921760932,10.118282710471291,8.103165305805314,2.015117404665977,104.939,131.97609296503606,77.90190703496393,0.5152916068389458,0.8304904122479162,6.889999999999986,6.727448688999519
20260114,123.83,133.5,121.71,129.05,5.081,73.139387622573,10.506647204496588,8.58386168554357,1.9227855189530185,106.95149999999998,134.86168400154327,79.04131599845668,0.5219222545086941,0.8958859604576255,11.790000000000006,7.089059496928125
20260115,127.07,137.69,126.44,137.3,6.3929,76.94563203132772,11.349307167570572,9.13695078194897,2.212356385621602,109.4385,138.81941099676803,80.05758900323198,0.5369392123753162,0.9741428882696123,11.25,7.386269532861831
20260116,137.4,143.33,134.71,138.5,0.874,77.44625571930601,11.975900504251655,9.704740726409508,2.271159777842147,111.86449999999999,142.40764225812407,81.32135774187593,0.5460739065230538,0.9360307753357516,8.620000000000005,7.474393137657414
20260119,139.0,141.99,134.65,138.25,-0.1805,77.07077181175076,12.310400691061602,10.225872719339927,2.084527971721675,114.3525,144.98072938075273,83.72427061924728,0.5356809755930605,0.8901221272526052,7.340000000000003,7.464793627824743
20260120,137.16,140.41,134.01,136.5,-1.2658,74.35324671500081,12.292582880829386,10.63921475163782,1.6533681291915663,116.81500000000001,146.22632536966,87.40367463034002,0.5035539163576593,0.8346499988114537,6.400000000000006,7.388736940122976
